city_name,description,cause_of_incident,from_road,to_road,affected_roads,incident_category_desc,magnitude_of_delay_desc,length_in_meters,delay_in_seconds,incident_date
Guimaraes,"queuing traffic",,N101,Urgezes,,Jam,Moderate,709,185,"2018-11-02 13:47:09.682000"
Guimaraes,"stationary traffic",,"Oliveira Do Castelo (N101)","Largo Da República Do Brasil (N101)",N101,Jam,Major,381,239,"2018-11-02 13:47:09.682000"
Guimaraes,"queuing traffic",,"Vista Alegre (N105)","Rua De Angola (N105)",N105,Jam,Moderate,1260,199,"2018-11-02 12:47:09.545000"
Guimaraes,"stationary traffic",,"Rua do Mercado Municipal / Rua Padre Augusto Borges de Sá","Largo 25 de Abril (N101)",,Jam,Major,248,510,"2018-11-02 12:47:09.545000"
Guimaraes,"stationary traffic",,"Rua das Lameiras","Avenida de Mariano Felgueiras / Alameda Doutor Mariano Felgueiras",,Jam,Major,205,178,"2018-11-02 12:27:09.513000"
Guimaraes,"stationary traffic",,"Rua Padre Augusto Borges de Sá / Rua da Liberdade","Largo 25 de Abril (N101) / Rua de Camões",,Jam,Major,322,146,"2018-11-02 12:27:09.513000"
Guimaraes,"stationary traffic",,"Rua do Mercado Municipal / Rua Padre Augusto Borges de Sá","Largo 25 de Abril (N101)",,Jam,Major,248,483,"2018-11-02 12:27:09.513000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,733,169,"2018-11-02 12:27:09.513000"
Guimaraes,"stationary traffic",,"Rua Padre Augusto Borges de Sá / Rua da Liberdade","Largo 25 de Abril (N101) / Rua de Camões",,Jam,Major,322,870,"2018-11-02 12:07:09.595000"
Guimaraes,"stationary traffic",,Urgezes,"Largo da República do Brasil (N101)",,Jam,Major,491,138,"2018-11-02 12:07:09.595000"
Guimaraes,"stationary traffic",,"Rua Padre Augusto Borges de Sá / Rua da Liberdade","Largo 25 de Abril (N101) / Rua de Camões",,Jam,Major,201,368,"2018-11-02 11:47:09.632000"
Guimaraes,"stationary traffic",,"Largo da República do Brasil (N101)",Urgezes,,Jam,Major,440,140,"2018-11-02 11:47:09.632000"
Guimaraes,"stationary traffic",,"Acesso A11, Guimarães Oeste (N206)","N105 (N206)",N206,Jam,Major,1649,282,"2018-11-02 11:27:09.615000"
Guimaraes,"stationary traffic",,N105,"Rua dos Cuteleiros (N206)",,Jam,Major,381,364,"2018-11-02 11:27:09.615000"
Guimaraes,"stationary traffic",,"Acesso A11, Guimarães Oeste (N206)","N105 (N206)",N206,Jam,Major,381,237,"2018-11-02 11:07:09.741000"
Guimaraes,"stationary traffic",,N105,"Rua dos Cuteleiros (N206)",,Jam,Major,264,167,"2018-11-02 11:07:09.741000"
Guimaraes,"queuing traffic",,N101,Urgezes,,Jam,Moderate,789,232,"2018-11-02 11:07:09.741000"
Guimaraes,"stationary traffic",,"Rua Serpa Pinto (N101)","Largo Da República Do Brasil (N101)",N101,Jam,Major,304,203,"2018-11-02 11:07:09.741000"
Guimaraes,"stationary traffic",,N105,"Avenida Conde Margaride / Largo Comandante José de Pina (N101)",,Jam,Major,615,281,"2018-11-02 10:47:09.560000"
Guimaraes,"stationary traffic",,"Rua Doutor Bento Cardoso / Rua da Liberdade","Largo 25 de Abril (N101)",,Jam,Major,205,174,"2018-11-02 10:47:09.560000"
Guimaraes,"queuing traffic",,Urgezes,"Largo da República do Brasil (N101)",,Jam,Moderate,712,125,"2018-11-02 10:47:09.560000"
Guimaraes,"stationary traffic",,N101,Urgezes,,Jam,Major,557,194,"2018-11-02 10:47:09.560000"
Guimaraes,"stationary traffic",,N105,"Avenida Conde Margaride / Largo Comandante José de Pina (N101)",,Jam,Major,517,148,"2018-11-02 10:27:09.821000"
Guimaraes,"stationary traffic",,"Rua Doutor Bento Cardoso / Rua da Liberdade","Largo 25 de Abril (N101)",,Jam,Major,205,173,"2018-11-02 10:27:09.821000"
Guimaraes,"stationary traffic",,"Alameda São Dâmaso (N101) / Largo Bernardo Valentim Moreira de Sá","Rua Eduardo Manuel de Almeida / Avenida Dom João IV",,Jam,Major,384,167,"2018-11-02 10:27:09.821000"
Guimaraes,"queuing traffic",,N101,Urgezes,,Jam,Moderate,789,232,"2018-11-02 10:27:09.821000"
Guimaraes,"stationary traffic",,"Rua Serpa Pinto (N101)","Largo Da República Do Brasil (N101)",N101,Jam,Major,295,187,"2018-11-02 10:27:09.821000"
Guimaraes,"queuing traffic",,N101,Urgezes,,Jam,Moderate,850,241,"2018-11-02 10:07:09.620000"
Guimaraes,"stationary traffic",,"Rua Serpa Pinto (N101)","Largo Da República Do Brasil (N101)",N101,Jam,Major,239,136,"2018-11-02 10:07:09.620000"
Guimaraes,"stationary traffic",,"Rua do Colégio Militar","Avenida Dom Afonso Henriques",,Jam,Major,498,149,"2018-11-02 09:47:09.508000"
Guimaraes,"stationary traffic",,"Parque de Estacionamento / Rua Paulo VI","Rua do Colégio Militar",,Jam,Major,493,176,"2018-11-02 09:47:09.508000"
Guimaraes,"stationary traffic",,"Rua Serpa Pinto (N101)","Largo Da República Do Brasil (N101)",N101,Jam,Major,264,180,"2018-11-02 09:47:09.508000"
Guimaraes,"queuing traffic",,"Alameda da Universidade (N309)","Alameda Doutor Alfredo Pimenta (N101)",,Jam,Moderate,615,177,"2018-11-02 09:27:09.683000"
Guimaraes,"stationary traffic",,"Quinta de Vilaverde","Rua do Colégio Militar",,Jam,Major,615,210,"2018-11-02 08:47:09.502000"
Guimaraes,"stationary traffic",,"Praça Cidade Igualada / Rua Calouste Gulbenkian","Largo Condessa Mumadona (N101) / Rua Doutor Pedro Carvalho",,Jam,Major,322,145,"2018-11-02 08:47:09.502000"
Guimaraes,"queuing traffic",,N105,"Avenida Dom Afonso Henriques",,Jam,Moderate,615,113,"2018-11-02 08:27:09.559000"
Guimaraes,"stationary traffic",,"Rua Dom Cristovão de São Boaventura","Rua Comendador Joaquim São Oliveira",,Jam,Major,322,179,"2018-11-02 08:27:09.559000"
Guimaraes,"slow traffic",,"N309 (IC5)","N101/N105 (IC5)",IC5,Jam,Minor,504,40,"2018-11-02 08:07:10.530000"
Guimaraes,"queuing traffic",,"N309 (IC5)","N101/N105 (IC5)",IC5,Jam,Moderate,504,75,"2018-11-02 07:47:09.527000"
Guimaraes,"stationary traffic",,"Rua do Alto da Bandeira / Rua de São Sebastião","Rua da Saudade / Rua Onecas Mendes",,Jam,Major,264,139,"2018-11-01 16:07:09.487000"
Guimaraes,"queuing traffic",,"Rua dos Cuteleiros (N206)","Largo Comandante José de Pina (N101)",,Jam,Moderate,657,166,"2018-11-01 16:07:09.487000"
Guimaraes,"stationary traffic",,"Rua Professora Amélia Maia","Rua da Saudade / Rua Onecas Mendes",,Jam,Major,205,175,"2018-11-01 15:47:09.743000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,381,133,"2018-11-01 15:07:09.651000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,498,114,"2018-11-01 12:47:12.166000"
Guimaraes,"stationary traffic",,"Rua Eça de Queirós / Avenida do Rio de Janeiro","Praça Cidade Igualada / Rua Dom Cristovão de São Boaventura",,Jam,Major,246,189,"2018-11-01 12:47:12.166000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,791,226,"2018-11-01 12:27:12.038000"
Guimaraes,"stationary traffic",,"Avenida São Gonçalo","Rua Dom Oneca Mendes / Travessa Oneca Mendes",,Jam,Major,205,167,"2018-11-01 12:27:12.038000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,786,189,"2018-11-01 12:07:13.667000"
Guimaraes,"stationary traffic",,"Rua Professora Amélia Maia","Rua da Saudade / Rua Onecas Mendes",,Jam,Major,205,401,"2018-11-01 11:27:09.520000"
Guimaraes,"stationary traffic",,"Avenida São Gonçalo","Rua Dom Oneca Mendes / Travessa Oneca Mendes",,Jam,Major,205,134,"2018-11-01 11:07:09.529000"
Guimaraes,"stationary traffic",,"Rua de Santa Eulália (N101)","Rua Rómulo de Carvalho (N309)",,Jam,Major,519,118,"2018-10-31 20:47:09.510000"
Guimaraes,"queuing traffic",,"Vista Alegre (N105)","Rua De Angola (N105)",N105,Jam,Moderate,1143,163,"2018-10-31 20:27:09.497000"
Guimaraes,"stationary traffic",,"Estrada Nacional 105","Rua Rómulo de Carvalho (N309)",,Jam,Major,674,298,"2018-10-31 20:27:09.497000"
Guimaraes,"stationary traffic",,"Acesso A11, Guimarães Sul (N105)","Rua De Angola (N105)",N105,Jam,Major,908,235,"2018-10-31 20:07:09.556000"
Guimaraes,"stationary traffic",,"Estrada Nacional 105","Rua Rómulo de Carvalho (N309)",,Jam,Major,557,197,"2018-10-31 20:07:09.556000"
Guimaraes,"stationary traffic",,"Rua de São Tomé e Príncipe",N105,,Jam,Major,205,122,"2018-10-31 19:47:09.640000"
Guimaraes,"stationary traffic",,"Vista Alegre (N105)","Rua De Angola (N105)",N105,Jam,Major,381,116,"2018-10-31 19:47:09.640000"
Guimaraes,"stationary traffic",,"Rua De Teixeira De Pascoais (N101)","Rua João Paulo II (N101)",N101,Jam,Major,1004,298,"2018-10-31 19:47:09.640000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,557,163,"2018-10-31 19:27:09.633000"
Guimaraes,"queuing traffic",,"Vista Alegre (N105)","Rua De Angola (N105)",N105,Jam,Moderate,1143,193,"2018-10-31 19:27:09.633000"
Guimaraes,"queuing traffic",,"Rua Eduardo Manuel De Almeida (N105)","Rua De Angola (N105)",N105,Jam,Moderate,245,49,"2018-10-31 19:07:09.565000"
Guimaraes,"queuing traffic",,"Vista Alegre (N105)","Rua De Angola (N105)",N105,Jam,Moderate,1143,193,"2018-10-31 19:07:09.565000"
Guimaraes,"stationary traffic",,"Rua do Mercado Municipal / Rua Padre Augusto Borges de Sá","Largo 25 de Abril (N101)",,Jam,Major,248,244,"2018-10-31 19:07:09.565000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,791,180,"2018-10-31 19:07:09.565000"
Guimaraes,"stationary traffic",,"Rua Serpa Pinto (N101)","Largo Da República Do Brasil (N101)",N101,Jam,Major,295,170,"2018-10-31 19:07:09.565000"
Guimaraes,"slow traffic",,"Rua Do Parque Industrial Da Ponte (N101)","IC5/N105 (N101)",N101,Jam,Minor,1108,149,"2018-10-31 18:47:09.644000"
Guimaraes,"queuing traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Moderate,791,146,"2018-10-31 18:47:09.644000"
Guimaraes,"stationary traffic",,"Rua do Mercado Municipal / Rua Padre Augusto Borges de Sá","Largo 25 de Abril (N101)",,Jam,Major,248,346,"2018-10-31 18:47:09.644000"
Guimaraes,"stationary traffic",,"Rua Cónogo Doutor Manuel Faria (N309)","N207-4 (N309)",N309,Jam,Major,557,176,"2018-10-31 18:47:09.644000"
Guimaraes,"stationary traffic",,"Vista Alegre (N105)","Rua De Angola (N105)",N105,Jam,Major,1398,379,"2018-10-31 18:47:09.644000"
Guimaraes,"queuing traffic",,"N206 (N105)","Rua De Angola (N105)",N105,Jam,Moderate,357,60,"2018-10-31 18:27:09.579000"
Guimaraes,"queuing traffic",,"Vista Alegre (N105)","Rua De Angola (N105)",N105,Jam,Moderate,1143,237,"2018-10-31 18:27:09.579000"
Guimaraes,"stationary traffic",,"Rua do Mercado Municipal / Rua Padre Augusto Borges de Sá","Largo 25 de Abril (N101)",,Jam,Major,248,358,"2018-10-31 18:27:09.579000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,1084,347,"2018-10-31 18:27:09.579000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,1084,267,"2018-10-31 18:07:09.685000"
Guimaraes,"stationary traffic",,"Rua Do Parque Industrial Da Ponte (N101)","Rua Reitor Francisco José Ribeiro (N101)",N101,Jam,Major,950,310,"2018-10-31 17:47:09.635000"
Guimaraes,"queuing traffic",,"Rua Do Parque Industrial Da Ponte (N101)","IC5/N105 (N101)",N101,Jam,Moderate,1158,248,"2018-10-31 17:47:09.635000"
Guimaraes,"stationary traffic",,N101,"Rua Rainha Dona Maria II",,Jam,Major,243,191,"2018-10-31 17:47:09.635000"
Guimaraes,"stationary traffic",,"Alameda da Universidade (N309)","Alameda Doutor Alfredo Pimenta (N101)",,Jam,Major,615,197,"2018-10-31 17:47:09.635000"
Guimaraes,"stationary traffic",,"Rua De Teixeira De Pascoais (N101)","Rua João Paulo II (N101)",N101,Jam,Major,1142,347,"2018-10-31 17:47:09.635000"
Guimaraes,"stationary traffic",,"Rua De Teixeira De Pascoais (N101)","Rua João Paulo II (N101)",N101,Jam,Major,1026,307,"2018-10-31 17:27:09.557000"
Guimaraes,"stationary traffic",,"Rua Serpa Pinto (N101)","Largo Da República Do Brasil (N101)",N101,Jam,Major,264,157,"2018-10-31 17:27:09.557000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,674,149,"2018-10-31 17:07:09.868000"
Guimaraes,"stationary traffic",,"Avenida Conde de Margaride / Travessa dos Gaiteiros","Largo Comandante José de Pina (N101)",,Jam,Major,322,197,"2018-10-31 17:07:09.868000"
Guimaraes,"stationary traffic",,"Rua De Teixeira De Pascoais (N101)","Rua João Paulo II (N101)",N101,Jam,Major,967,289,"2018-10-31 16:47:09.662000"
Guimaraes,"stationary traffic",,"Rua De Teixeira De Pascoais (N101)","Rua João Paulo II (N101)",N101,Jam,Major,592,216,"2018-10-31 16:27:09.728000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,733,202,"2018-10-31 16:07:09.625000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,381,122,"2018-10-31 15:47:09.890000"
Guimaraes,"stationary traffic",,"Rua Alberto Vieira Braga","Rua da Saudade / Rua Onecas Mendes",,Jam,Major,205,155,"2018-10-31 15:27:09.618000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,557,149,"2018-10-31 15:27:09.618000"
Guimaraes,"stationary traffic",,"Avenida de Londres","Rua Dom Oneca Mendes / Travessa Oneca Mendes",,Jam,Major,264,133,"2018-10-31 15:27:09.618000"
Guimaraes,"stationary traffic",,"Avenida de Londres","Rua Onecas Mendes / Rua do Pinheiro",,Jam,Major,205,151,"2018-10-31 15:07:10.616000"
Guimaraes,"stationary traffic",,"Rua de Santa Eulália (N101) / Rua Doutor José Pinto Rodrigues","Avenida São Gonçalo / Rua Arqueologo Mário Cardoso",,Jam,Major,147,306,"2018-10-31 15:07:10.616000"
Guimaraes,"stationary traffic",,"Rua Serpa Pinto (N101)","Largo Da República Do Brasil (N101)",N101,Jam,Major,264,166,"2018-10-31 15:07:10.616000"
Guimaraes,"slow traffic",,"Rua De Angola (N105)","Rua Eduardo Manuel De Almeida (N105)",N105,Jam,Minor,440,56,"2018-10-31 15:07:10.616000"
Guimaraes,"queuing traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Moderate,791,157,"2018-10-31 14:47:10.223000"
Guimaraes,"stationary traffic",,"Avenida de Londres","Rua Onecas Mendes / Rua do Pinheiro",,Jam,Major,452,412,"2018-10-31 14:47:10.223000"
Guimaraes,"stationary traffic",,"Largo Martins Sarmento / Rua Trinas","Largo Condessa Mumadona (N101)",,Jam,Major,205,124,"2018-10-31 14:47:10.223000"
Guimaraes,"stationary traffic",,"Rua Serpa Pinto (N101)","Largo Da República Do Brasil (N101)",N101,Jam,Major,295,164,"2018-10-31 14:47:10.223000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,1084,285,"2018-10-31 14:07:09.842000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,670,148,"2018-10-31 13:47:11.341000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,609,132,"2018-10-31 13:27:09.546000"
Guimaraes,"queuing traffic",,"N207-4 (IC5)","N101 (Mesão Frio) (IC5)",IC5,Jam,Moderate,285,36,"2018-10-31 11:47:09.778000"
Guimaraes,"stationary traffic",,"Rua Serpa Pinto (N101)","Largo Da República Do Brasil (N101)",N101,Jam,Major,205,154,"2018-10-31 10:07:09.600000"
Guimaraes,"queuing traffic",,"Rua Do Parque Industrial Da Ponte (N101)","IC5/N105 (N101)",N101,Jam,Moderate,1436,312,"2018-10-31 09:07:09.687000"
Guimaraes,"queuing traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Moderate,733,117,"2018-10-31 08:47:09.574000"
Guimaraes,"queuing traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Moderate,791,117,"2018-10-31 08:27:09.618000"
Guimaraes,"stationary traffic",,"Rua Francisco dos Santos Guimarães","Rua Eduardo Manuel de Almeida",,Jam,Major,334,120,"2018-10-31 08:27:09.618000"
Guimaraes,"stationary traffic",,"Rua Dom Cristovão de São Boaventura","Rua Comendador Joaquim São Oliveira",,Jam,Major,322,191,"2018-10-31 08:27:09.618000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,791,185,"2018-10-31 08:07:09.619000"
Guimaraes,"stationary traffic",,"Oliveira Do Castelo (N101)","Rua Do Montinho (N101)",N101,Jam,Major,967,491,"2018-10-30 19:47:09.587000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,615,145,"2018-10-30 19:27:09.680000"
Guimaraes,"stationary traffic",,"Praceta Rotary Club de Guimarães","Alameda Doutor Alfredo Pimenta (N101)",,Jam,Major,498,253,"2018-10-30 19:27:09.680000"
Guimaraes,"queuing traffic",,"Vista Alegre (N105)","Rua De Angola (N105)",N105,Jam,Moderate,1084,188,"2018-10-30 19:27:09.680000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,908,237,"2018-10-30 19:07:09.645000"
Guimaraes,"slow traffic",,"Acesso A11, Guimarães Sul (N105)","Rua De Angola (N105)",N105,Jam,Minor,1084,104,"2018-10-30 19:07:09.645000"
Guimaraes,"stationary traffic",,"Rua Do Parque Industrial Da Ponte (N101)","Rua Reitor Francisco José Ribeiro (N101)",N101,Jam,Major,733,328,"2018-10-30 18:47:09.743000"
Guimaraes,"queuing traffic",,"Rua Do Parque Industrial Da Ponte (N101)","IC5/N105 (N101)",N101,Jam,Moderate,1237,207,"2018-10-30 18:47:09.743000"
Guimaraes,"stationary traffic",,"Rua De Teixeira De Pascoais (N101)","Rua João Paulo II (N101)",N101,Jam,Major,1180,325,"2018-10-30 18:47:09.743000"
Guimaraes,"stationary traffic",,"Rua Cónogo Doutor Manuel Faria (N309)","Rua 24 de Junho (N309)",N309,Jam,Major,239,129,"2018-10-30 18:47:09.743000"
Guimaraes,"stationary traffic",,"Rua Serpa Pinto (N101)","Largo Da República Do Brasil (N101)",N101,Jam,Major,205,133,"2018-10-30 18:47:09.743000"
Guimaraes,"queuing traffic",,"Vista Alegre (N105)","Rua De Angola (N105)",N105,Jam,Moderate,1084,221,"2018-10-30 18:47:09.743000"
Guimaraes,"queuing traffic",,"Largo Comendador Manuel Gonçalves / Bairro Soares","Rua de São João Batista (N101) / Rua Reitor Francisco José Ribeiro",,Jam,Moderate,791,117,"2018-10-30 18:27:09.568000"
Guimaraes,"stationary traffic",,"Rua João Paulo II (N101)","Rua Reitor Francisco José Ribeiro (N101)",N101,Jam,Major,1143,442,"2018-10-30 18:27:09.568000"
Guimaraes,"stationary traffic",,"Rua Do Parque Industrial Da Ponte (N101)","IC5/N105 (N101)",N101,Jam,Major,1338,344,"2018-10-30 18:27:09.568000"
Guimaraes,"stationary traffic",,"Rua De Teixeira De Pascoais (N101)","Rua João Paulo II (N101)",N101,Jam,Major,1364,387,"2018-10-30 18:27:09.568000"
Guimaraes,"queuing traffic",,"Rua de Santa Eulália (N101) / Rua Doutor José Pinto Rodrigues","Rua dos Cuteleiros (N206)",,Jam,Moderate,575,147,"2018-10-30 18:27:09.568000"
Guimaraes,"stationary traffic",,"Rua das Lameiras","Avenida de Mariano Felgueiras / Alameda Doutor Mariano Felgueiras",,Jam,Major,205,202,"2018-10-30 18:27:09.568000"
Guimaraes,"stationary traffic",,"Rua Serpa Pinto (N101)","Largo Da República Do Brasil (N101)",N101,Jam,Major,264,152,"2018-10-30 18:27:09.568000"
Guimaraes,"stationary traffic",,"Acesso A11, Guimarães Sul (N105)","Rua De Angola (N105)",N105,Jam,Major,791,194,"2018-10-30 18:27:09.568000"
Guimaraes,"slow traffic",,"Rua Eduardo Manuel De Almeida (N105)","Rua De Angola (N105)",N105,Jam,Minor,196,27,"2018-10-30 18:27:09.568000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,967,294,"2018-10-30 18:07:09.599000"
Guimaraes,"stationary traffic",,"Rua De São Gonçalo/Rua De Gil Vicente (N101)","IC5/N105 (N101)",N101,Jam,Major,452,231,"2018-10-30 18:07:09.599000"
Guimaraes,"stationary traffic",,"Largo de Navarros de Andrade / Avenida General Humberto Delgado","Largo Condessa Mumadona (N101)",,Jam,Major,248,156,"2018-10-30 18:07:09.599000"
Guimaraes,"stationary traffic",,"Alameda da Universidade (N309)","Alameda Doutor Alfredo Pimenta (N101)",,Jam,Major,615,195,"2018-10-30 18:07:09.599000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,733,211,"2018-10-30 17:47:09.648000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,615,184,"2018-10-30 17:27:09.532000"
Guimaraes,"queuing traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Moderate,967,173,"2018-10-30 17:07:09.667000"
Guimaraes,"queuing traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Moderate,733,142,"2018-10-30 16:07:09.955000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,557,112,"2018-10-30 15:47:09.695000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,791,217,"2018-10-30 15:27:09.605000"
Guimaraes,"queuing traffic",,"Vista Alegre (N105)","Rua De Angola (N105)",N105,Jam,Moderate,1002,154,"2018-10-30 15:27:09.605000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,791,192,"2018-10-30 15:07:09.611000"
Guimaraes,"queuing traffic",,"IC5/N101 (N105)","N206 (N105)",N105,Jam,Moderate,259,26,"2018-10-30 15:07:09.611000"
Guimaraes,"stationary traffic",,"N309 (IC5)","N101/N105 (IC5)",IC5,Jam,Major,152,84,"2018-10-30 15:07:09.611000"
Guimaraes,"stationary traffic",,"Rua Serpa Pinto (N101)","Largo Da República Do Brasil (N101)",N101,Jam,Major,264,132,"2018-10-30 14:47:09.597000"
Guimaraes,"stationary traffic",,"Rua Do Parque Industrial Da Ponte (N101)","IC5/N105 (N101)",N101,Jam,Major,697,163,"2018-10-30 14:27:09.760000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,557,160,"2018-10-30 14:27:09.760000"
